0.9,0.3,0.5,logistic_regression,0.9795162882527148,0.8541461006910168
0.95,0.3,0.5,logistic_regression,0.9898815399802566,0.9210266535044422
0.99,0.3,0.5,logistic_regression,0.9970384995064165,0.9871668311944719
1.0,0.3,0.5,logistic_regression,0.9990128331688055,0.9987660414610069
0.9,0.3,0.5,decision_tree,0.9990128331688055,0.9990128331688055
0.95,0.3,0.5,decision_tree,0.9990128331688055,0.9990128331688055
0.99,0.3,0.5,decision_tree,0.9990128331688055,0.9990128331688055
1.0,0.3,0.5,decision_tree,0.9990128331688055,0.9990128331688055
0.9,0.3,0.5,random_forest,0.9792694965449161,0.8832675222112537
0.95,0.3,0.5,random_forest,0.9891411648568608,0.9442250740375123
0.99,0.3,0.5,random_forest,0.9970384995064165,0.9888943731490621
1.0,0.3,0.5,random_forest,0.9990128331688055,0.9982724580454096
0.9,0.4,0.1,svm_rbf,0.9605133267522211,0.9605133267522211
0.95,0.4,0.1,svm_rbf,0.9940769990128332,0.9940769990128332
0.99,0.4,0.1,svm_rbf,0.9940769990128332,0.9940769990128332
1.0,0.4,0.1,svm_rbf,0.9940769990128332,0.9940769990128332
0.9,0.4,0.1,logistic_regression,0.9829713721618953,0.8911648568608095
0.95,0.4,0.1,logistic_regression,0.9829713721618953,0.8911648568608095
0.99,0.4,0.1,logistic_regression,0.9928430404738401,0.9807502467917077
1.0,0.4,0.1,logistic_regression,0.9940769990128332,0.9928430404738401
0.9,0.4,0.1,decision_tree,0.9940769990128332,0.9940769990128332
0.95,0.4,0.1,decision_tree,0.9940769990128332,0.9940769990128332
0.99,0.4,0.1,decision_tree,0.9940769990128332,0.9940769990128332
1.0,0.4,0.1,decision_tree,0.9940769990128332,0.9940769990128332
0.9,0.4,0.1,random_forest,0.9755676209279368,0.9249753208292202
0.95,0.4,0.1,random_forest,0.9755676209279368,0.9249753208292202
0.99,0.4,0.1,random_forest,0.9891411648568608,0.9802566633761106
1.0,0.4,0.1,random_forest,0.9940769990128332,0.9940769990128332
0.9,0.4,0.2,svm_rbf,0.9686574531095755,0.9686574531095755
0.95,0.4,0.2,svm_rbf,0.9953109575518263,0.9953109575518263
0.99,0.4,0.2,svm_rbf,0.9953109575518263,0.9953109575518263
1.0,0.4,0.2,svm_rbf,0.9953109575518263,0.9953109575518263
0.9,0.4,0.2,logistic_regression,0.9861796643632774,0.9146100691016782
0.95,0.4,0.2,logistic_regression,0.9861796643632774,0.9146100691016782
0.99,0.4,0.2,logistic_regression,0.991609081934847,0.9481737413622903
1.0,0.4,0.2,logistic_regression,0.9953109575518263,0.9940769990128332
0.9,0.4,0.2,decision_tree,0.9953109575518263,0.9953109575518263
0.95,0.4,0.2,decision_tree,0.9953109575518263,0.9953109575518263
0.99,0.4,0.2,decision_tree,0.9953109575518263,0.9953109575518263
1.0,0.4,0.2,decision_tree,0.9953109575518263,0.9953109575518263
0.9,0.4,0.2,random_forest,0.9595261599210266,0.8260118460019743
0.95,0.4,0.2,random_forest,0.9790227048371175,0.930898321816387
0.99,0.4,0.2,random_forest,0.9913622902270484,0.9851924975320829
1.0,0.4,0.2,random_forest,0.9953109575518263,0.9953109575518263
0.9,0.4,0.3,svm_rbf,0.9770483711747285,0.9770483711747285
0.95,0.4,0.3,svm_rbf,0.9960513326752222,0.9960513326752222
0.99,0.4,0.3,svm_rbf,0.9960513326752222,0.9960513326752222
1.0,0.4,0.3,svm_rbf,0.9960513326752222,0.9960513326752222
0.9,0.4,0.3,logistic_regression,0.9669299111549852,0.782329713721619
0.95,0.4,0.3,logistic_regression,0.9881539980256664,0.9274432379072063
0.99,0.4,0.3,logistic_regression,0.9938302073050346,0.963228035538006
1.0,0.4,0.3,logistic_regression,0.9960513326752222,0.9953109575518263
0.9,0.4,0.3,decision_tree,0.9960513326752222,0.9960513326752222
0.95,0.4,0.3,decision_tree,0.9960513326752222,0.9960513326752222
0.99,0.4,0.3,decision_tree,0.9960513326752222,0.9960513326752222
1.0,0.4,0.3,decision_tree,0.9960513326752222,0.9960513326752222
0.9,0.4,0.3,random_forest,0.9666831194471865,0.8371174728529122
